PROJECT_NAME,PROJECT_TYPE,PRODUCT_NAME,ISSUE_SEVERITY,CVE,CWE,SEMVER_VULNERABLE_RANGE,FIXED_IN_VERSION,VULNERABILITY_PUBLICATION_DATE,FIRST_INTRODUCED,UPDATED_AT
python-gnupg,pip,OSV Database,unknown,CVE-2013-7323,,>=0,0.3.5,2014-06-09T19:55:00Z,,2023-11-08T03:57:28.630422Z
python-gnupg,pip,OSV Database,unknown,CVE-2014-1927,,>=0.3.5,0.3.6,2014-10-25T21:55:00Z,,2023-11-08T03:57:35.612037Z
python-gnupg,pip,OSV Database,unknown,CVE-2014-1928,,>=0,0.3.6,2014-10-25T21:55:00Z,,2023-11-08T03:57:35.672992Z
python-gnupg,pip,OSV Database,unknown,CVE-2014-1929,,>=0.3.5,0.3.7,2014-10-25T21:55:00Z,,2023-11-08T03:57:35.733Z
python-gnupg,pip,OSV Database,unknown,CVE-2019-6690,,>=0,0.4.4,2019-03-21T16:01:00Z,,2023-11-08T04:01:37.815771Z
jwcrypto,pip,OSV Database,moderate,CVE-2023-6681,,>=0,1.5.1,2023-12-28T16:36:59Z,,2024-11-12T19:15:29.552255Z
jwcrypto,pip,OSV Database,moderate,CVE-2022-3102,,>=0,1.4,2022-09-21T16:58:31Z,,2024-12-02T05:46:27.605404Z
jwcrypto,pip,OSV Database,moderate,CVE-2024-28102,,>=0,1.5.6,2024-03-06T20:00:56Z,,2024-03-21T18:31:50.707474Z
jwcrypto,pip,OSV Database,moderate,CVE-2016-6298,,>=0,0.3.2,2022-05-17T03:39:31Z,,2024-11-19T19:32:10.545686Z
jwcrypto,pip,OSV Database,unknown,CVE-2016-6298,,>=0,0.4.0,2016-09-01T23:59:00Z,,2024-04-29T16:41:32.606701Z
langgraph-checkpoint,pip,OSV Database,high,CVE-2025-64439,,>=0,3.0.0,2025-11-05T19:52:50Z,,2025-11-07T22:09:59.388287Z
flask-appbuilder,pip,OSV Database,moderate,CVE-2022-24776,,>=0,3.4.5,2022-03-25T19:27:39Z,,2023-11-08T04:08:36.042003Z
flask-appbuilder,pip,OSV Database,low,CVE-2022-31177,,>=0,4.1.3,2022-07-29T22:28:12Z,,2025-03-07T19:12:54.576183Z
flask-appbuilder,pip,OSV Database,moderate,CVE-2021-29621,,>=0,3.3.0,2021-05-27T18:38:36Z,,2025-03-07T19:22:59.003300Z
flask-appbuilder,pip,OSV Database,moderate,CVE-2021-32805,,>=0,3.3.2,2021-09-08T21:11:14Z,,2025-03-07T19:24:36.154154Z
flask-appbuilder,pip,OSV Database,moderate,CVE-2025-58065,,>=0,4.8.1,2025-09-11T16:51:57Z,,2025-09-13T05:10:09.038866Z
flask-appbuilder,pip,OSV Database,moderate,CVE-2025-32962,,>=0,4.6.2,2025-05-16T17:28:25Z,,2025-05-16T18:28:39.495984Z
flask-appbuilder,pip,OSV Database,high,CVE-2023-29005,,>=0,4.3.0,2023-04-10T16:37:40Z,,2025-03-07T19:25:32.926599Z
flask-appbuilder,pip,OSV Database,moderate,CVE-2024-27083,,>=4.1.4,4.2.1,2024-02-28T18:37:01Z,,2025-04-01T23:29:18.158700Z
flask-appbuilder,pip,OSV Database,moderate,CVE-2024-45314,,>=0,4.5.1,2024-09-04T18:12:16Z,,2024-11-26T05:40:34.226641Z
flask-appbuilder,pip,OSV Database,critical,CVE-2024-25128,,>=0,4.3.11,2024-02-28T18:37:06Z,,2024-03-01T15:10:29.933315Z
flask-appbuilder,pip,OSV Database,moderate,CVE-2023-34110,,>=0,4.3.2,2023-06-22T19:59:03Z,,2025-02-21T05:32:19.573094Z
flask-appbuilder,pip,OSV Database,high,CVE-2021-41265,,>=0,3.3.4,2021-12-09T19:09:07Z,,2025-03-07T19:24:56.093824Z
flask-appbuilder,pip,OSV Database,low,CVE-2025-24023,,>=0,4.5.3,2025-03-03T15:26:03Z,,2025-04-09T20:36:40.191785Z
flask-appbuilder,pip,OSV Database,moderate,CVE-2022-21659,,>=0,3.4.4,2022-02-01T00:47:53Z,,2025-03-07T19:37:55.931321Z
flask-appbuilder,pip,OSV Database,unknown,CVE-2021-32805,,>=0,3.3.2,2021-09-08T18:15:00Z,,2023-11-08T04:06:00.588656Z
flask-appbuilder,pip,OSV Database,unknown,CVE-2021-41265,,>=0,3.3.4,2021-12-09T17:15:00Z,,2023-11-08T04:06:57.790783Z
flask-appbuilder,pip,OSV Database,unknown,CVE-2021-29621,,>=0,3.3.0,2021-06-07T19:15:00Z,,2023-12-06T01:01:09.861844Z
flask-appbuilder,pip,OSV Database,unknown,CVE-2022-21659,,>=0,3.4.2,2022-01-31T21:15:00Z,,2023-11-08T04:08:06.563816Z
flask-appbuilder,pip,OSV Database,unknown,CVE-2022-31177,,>=0,4.1.3,2022-08-01T19:15:00Z,,2023-11-08T04:09:28.894172Z
flask-appbuilder,pip,OSV Database,unknown,CVE-2023-34110,,>=0,4.3.2,2023-06-22T23:15:00Z,,2023-11-08T04:12:44.362034Z
lightgbm,pip,OSV Database,high,CVE-2024-43598,,>=1.0.0,4.6.0,2024-11-12T18:30:58Z,,2025-02-18T19:41:59.478178Z
gradio,pip,OSV Database,low,,,>=0,5.0.0,2024-10-10T22:11:29Z,,2024-11-30T05:34:00.121827Z
gradio,pip,OSV Database,high,CVE-2024-47871,,>=0,5.0.0,2024-10-10T22:08:51Z,,2025-01-21T17:27:58.400272Z
gradio,pip,OSV Database,moderate,CVE-2024-34511,,>=0,4.13.0,2024-05-05T21:30:31Z,,2024-11-30T05:30:08.437532Z
gradio,pip,OSV Database,moderate,CVE-2024-47166,,>=0,4.44.0,2024-10-10T21:36:43Z,,2025-01-21T18:19:28.009793Z
gradio,pip,OSV Database,high,CVE-2024-47084,,>=0,4.44.0,2024-10-10T21:20:06Z,,2025-01-21T18:20:57.276539Z
gradio,pip,OSV Database,high,CVE-2024-1728,,>=0,4.19.2,2024-04-10T18:30:48Z,,2024-04-10T22:28:48.310589Z
gradio,pip,OSV Database,moderate,CVE-2024-48052,,>=0,,2024-11-05T00:31:28Z,,2024-11-07T15:42:50.238036Z
gradio,pip,OSV Database,moderate,CVE-2023-34239,,>=0,3.34.0,2023-06-09T22:51:19Z,,2025-02-21T05:31:57.538882Z
gradio,pip,OSV Database,moderate,CVE-2023-25823,,>=0,3.13.1,2023-02-23T22:10:19Z,,2024-09-20T21:47:31.823365Z
gradio,pip,OSV Database,moderate,CVE-2024-1727,,>=0,4.19.2,2024-05-21T14:43:50Z,,2024-05-21T15:12:35.101662Z
gradio,pip,OSV Database,moderate,CVE-2024-47868,,>=0,5.0.0,2024-10-10T22:03:03Z,,2025-01-21T17:36:04.600886Z
gradio,pip,OSV Database,moderate,CVE-2024-47167,,>=0,5.0.0,2024-10-10T22:01:44Z,,2025-01-21T18:21:58.098515Z
gradio,pip,OSV Database,high,CVE-2024-8966,,>=0,,2025-03-20T12:32:49Z,,2025-10-16T08:45:29.164327Z
gradio,pip,OSV Database,high,CVE-2023-51449,,>=0,4.11.0,2023-12-21T18:24:28Z,,2024-02-16T22:01:36.617926Z
gradio,pip,OSV Database,high,CVE-2024-4941,,>=0,4.31.3,2024-06-06T18:30:58Z,,2025-10-16T07:59:21.927382Z
gradio,pip,OSV Database,moderate,CVE-2024-47164,,>=0,5.0.0,2024-10-10T21:27:47Z,,2025-01-21T18:21:41.142630Z
gradio,pip,OSV Database,moderate,CVE-2024-8021,,>=0,,2025-03-20T12:32:47Z,,2025-03-21T21:45:28.785186Z
gradio,pip,OSV Database,high,CVE-2024-10569,,>=4.0.0,,2025-03-20T12:32:39Z,,2025-03-20T20:59:16.359127Z
gradio,pip,OSV Database,moderate,CVE-2024-47165,,>=0,5.0.0,2024-10-10T21:36:36Z,,2025-01-21T18:20:37.159111Z
gradio,pip,OSV Database,high,CVE-2024-47867,,>=0,5.0.0,2024-10-10T22:02:52Z,,2025-01-21T17:28:37.459668Z
gradio,pip,OSV Database,moderate,CVE-2025-48889,,>=0,5.31.0,2025-05-29T22:36:59Z,,2025-05-30T16:01:22.198619Z
gradio,pip,OSV Database,high,CVE-2024-4325,,>=0,,2024-06-06T18:30:58Z,,2024-06-06T22:42:19.321259Z
gradio,pip,OSV Database,high,CVE-2024-0964,,>=0,4.9.0,2024-02-06T00:30:28Z,,2024-02-16T08:23:18.563799Z
gradio,pip,OSV Database,high,CVE-2022-24770,,>=0,2.8.11,2022-03-18T23:11:43Z,,2023-11-08T04:08:35.736082Z
gradio,pip,OSV Database,moderate,CVE-2024-4940,,>=0,,2024-06-22T06:30:37Z,,2024-06-25T02:48:22.579502Z
gradio,pip,OSV Database,high,CVE-2024-1561,,>=0,4.13.0,2024-04-16T00:30:33Z,,2024-05-10T17:11:29.098318Z
gradio,pip,OSV Database,critical,CVE-2023-6572,,>=0,4.14.0,2023-12-14T15:30:22Z,,2024-02-28T19:26:26.212484Z
gradio,pip,OSV Database,moderate,CVE-2024-47872,,>=0,5.0.0,2024-10-10T22:09:44Z,,2025-01-21T17:28:03.888085Z
gradio,pip,OSV Database,low,CVE-2024-47168,,>=0,4.44.0,2024-10-10T22:02:30Z,,2025-01-21T18:21:53.376541Z
gradio,pip,OSV Database,moderate,CVE-2024-1729,,>=0,4.19.2,2024-02-22T22:09:22Z,,2024-03-29T14:47:39.020989Z
gradio,pip,OSV Database,critical,CVE-2025-23042,,>=0,5.11.0,2025-01-14T16:32:22Z,,2025-01-14T22:10:27.233901Z
gradio,pip,OSV Database,moderate,CVE-2024-47869,,>=0,4.44.0,2024-10-10T22:03:29Z,,2025-01-21T18:23:48.693155Z
gradio,pip,OSV Database,critical,,,>=0,4.19.2,2024-09-25T21:48:24Z,,2024-12-05T05:39:48.964572Z
gradio,pip,OSV Database,high,CVE-2024-10648,,>=4.0.0,,2025-03-20T12:32:39Z,,2025-03-20T20:59:16.442455Z
gradio,pip,OSV Database,moderate,CVE-2024-12217,,>=0,,2025-03-20T12:32:42Z,,2025-03-21T17:43:17.170420Z
gradio,pip,OSV Database,moderate,CVE-2024-1183,,>=0,4.10.0,2024-04-16T00:30:32Z,,2024-04-16T18:27:02.228705Z
gradio,pip,OSV Database,high,CVE-2024-2206,,>=0,4.18.0,2024-03-27T03:31:16Z,,2024-04-16T16:01:04.180599Z
gradio,pip,OSV Database,moderate,CVE-2024-51751,,>=5.0.0,5.5.0,2024-11-06T16:29:57Z,,2024-11-07T00:20:31.840171Z
gradio,pip,OSV Database,critical,CVE-2021-43831,,>=0,2.5.0,2022-01-21T23:43:33Z,,2024-11-19T05:35:12.322072Z
gradio,pip,OSV Database,high,CVE-2024-34510,,>=0,4.20.0,2024-05-05T21:30:31Z,,2025-06-17T23:00:14.947855Z
gradio,pip,OSV Database,high,CVE-2024-10624,,>=4.38.0,,2025-03-20T12:32:39Z,,2025-10-16T08:05:54.734184Z
gradio,pip,OSV Database,moderate,CVE-2023-41626,,>=0,,2023-09-16T00:30:30Z,,2024-02-16T07:56:42.138723Z
gradio,pip,OSV Database,low,CVE-2025-5320,,>=5.0.0,,2025-05-29T15:31:09Z,,2025-06-05T01:27:11.552694Z
gradio,pip,OSV Database,high,CVE-2024-47870,,>=0,5.0.0,2024-10-10T22:04:21Z,,2025-01-21T17:27:41.918921Z
gradio,pip,OSV Database,unknown,CVE-2021-43831,,>=0,2.5.0,2021-12-15T20:15:00Z,,2023-11-08T04:07:13.852761Z
gradio,pip,OSV Database,unknown,CVE-2022-24770,,>=0,2.8.11,2022-03-17T21:15:00Z,,2023-11-08T04:08:35.736082Z
gradio,pip,OSV Database,unknown,CVE-2023-25823,,>=0,3.13.1,2023-02-23T22:15:00Z,,2023-11-08T04:11:56.117748Z
curl-cffi,pip,OSV Database,high,,,>=0,0.7.0b6,2024-10-22T18:15:17Z,,2024-12-02T05:46:31.709173Z
pycares,pip,OSV Database,moderate,CVE-2025-48945,,>=0,4.9.0,2025-06-16T16:09:47Z,,2025-10-16T05:13:45.888782Z
pycares,pip,OSV Database,moderate,,,>=0,4.2.0,2022-07-05T22:08:20Z,,2024-12-08T05:43:56.772395Z
mkdocs,pip,OSV Database,high,CVE-2021-40978,,>=1.2.2,1.2.3,2021-10-12T18:48:24Z,,2024-10-01T19:21:31Z
python-socketio,pip,OSV Database,moderate,CVE-2025-61765,,>=0.8.0,5.14.0,2025-10-07T12:55:22Z,,2025-10-22T19:08:38.632479Z
python-engineio,pip,OSV Database,high,CVE-2019-13611,,>=0,3.9.0,2019-07-30T20:47:25Z,,2024-10-25T21:01:41.189659Z
python-engineio,pip,OSV Database,unknown,CVE-2019-13611,,>=0,3.9.0,2019-07-16T00:15:00Z,,2023-11-08T04:01:08.654877Z
locust,pip,OSV Database,moderate,CVE-2020-28364,,>=0,1.3.2,2022-05-24T17:34:03Z,,2024-09-30T17:00:13.368522Z
locust,pip,OSV Database,unknown,CVE-2020-28364,,>=0,1.3.2,2020-11-09T21:15:00Z,,2024-02-23T21:13:20.162142Z
twisted,pip,OSV Database,critical,,,>=0,19.10.0,2022-03-14T22:45:11Z,,2025-02-18T05:40:23.769200Z
twisted,pip,OSV Database,high,CVE-2014-7143,,>=14.0.0,14.0.1,2019-12-17T22:52:34Z,,2024-11-25T19:24:25Z
twisted,pip,OSV Database,moderate,CVE-2016-1000111,,>=0,16.3.1,2021-04-30T17:32:28Z,,2024-11-18T22:36:34.367159Z
twisted,pip,OSV Database,critical,CVE-2019-12855,,>=0,19.7.0rc1,2019-08-16T14:02:35Z,,2024-12-06T05:26:31.559414Z
twisted,pip,OSV Database,moderate,CVE-2019-12387,,>=0,19.2.1,2019-06-10T18:05:06Z,,2024-11-25T18:46:25.183917Z
twisted,pip,OSV Database,moderate,,,>=0,20.3.0,2022-10-07T07:31:33Z,,2024-11-30T05:35:16.690034Z
twisted,pip,OSV Database,high,CVE-2022-21712,,>=11.1.0,22.1.0,2022-02-07T22:36:00Z,,2024-11-25T18:48:47.216319Z
twisted,pip,OSV Database,critical,CVE-2022-24801,,>=0,22.4.0,2022-04-04T21:29:41Z,,2024-11-25T19:05:34.591452Z
twisted,pip,OSV Database,moderate,CVE-2024-41671,,>=0,24.7.0rc1,2024-07-29T16:33:11Z,,2025-11-04T17:06:06.905033Z
twisted,pip,OSV Database,moderate,CVE-2024-41810,,>=0,24.7.0rc1,2024-07-29T17:29:36Z,,2025-11-04T17:06:06.972633Z
twisted,pip,OSV Database,critical,CVE-2020-10108,,>=0,20.3.0,2020-03-31T15:42:42Z,,2024-11-25T18:48:08.662171Z
twisted,pip,OSV Database,critical,CVE-2020-10109,,>=0,20.3.0,2020-03-31T15:40:12Z,,2024-11-25T18:47:01.872463Z
twisted,pip,OSV Database,high,CVE-2022-21716,,>=21.7.0,22.2.0,2022-03-03T19:02:08Z,,2024-11-25T18:48:42.597453Z
twisted,pip,OSV Database,moderate,CVE-2022-39348,,>=0.9.4,22.10.0rc1,2022-10-26T22:08:39Z,,2025-11-04T17:03:04.506400Z
twisted,pip,OSV Database,moderate,CVE-2023-46137,,>=0,23.10.0rc1,2023-10-25T21:15:13Z,,2025-11-04T17:02:09.832366Z
twisted,pip,OSV Database,unknown,CVE-2019-12387,,>=0,19.2.1,2019-06-10T12:29:00Z,,2023-11-08T04:01:03.808700Z
twisted,pip,OSV Database,unknown,CVE-2019-12855,,>=0,19.7.0rc1,2019-06-16T12:29:00Z,,2023-11-08T04:01:06.614992Z
twisted,pip,OSV Database,unknown,CVE-2014-7143,,>=0,14.0.1,2019-11-12T14:15:00Z,,2023-11-08T03:57:44.251593Z
twisted,pip,OSV Database,unknown,CVE-2016-1000111,,>=0,16.3.1,2020-03-11T20:15:00Z,,2023-11-08T03:58:07.229639Z
twisted,pip,OSV Database,unknown,CVE-2020-10108,,>=0,20.3.0rc1,2020-03-12T13:15:00Z,,2023-11-08T04:01:57.311203Z
twisted,pip,OSV Database,unknown,CVE-2020-10109,,>=0,20.3.0rc1,2020-03-12T13:15:00Z,,2023-11-08T04:01:57.371289Z
twisted,pip,OSV Database,unknown,CVE-2022-21716,,>=21.7.0,22.2.0,2022-03-03T21:15:00Z,,2023-11-08T04:08:09.232676Z
twisted,pip,OSV Database,unknown,CVE-2022-24801,,>=0,22.4.0,2022-04-04T18:15:00Z,,2023-11-08T04:08:37.020748Z
twisted,pip,OSV Database,unknown,CVE-2022-21712,,>=11.1.0,22.1.0,2022-02-07T22:15:00Z,,2023-11-08T04:08:09.047388Z
asyncssh,pip,OSV Database,critical,CVE-2018-7749,,>=0,1.12.1,2022-05-14T01:29:12Z,,2025-02-16T05:28:33.468247Z
asyncssh,pip,OSV Database,high,CVE-2023-46446,,>=0,2.14.1,2023-11-09T18:35:14Z,,2025-11-04T17:16:07.340426Z
asyncssh,pip,OSV Database,moderate,CVE-2023-46445,,>=0,2.14.1,2023-11-09T18:34:53Z,,2025-11-04T17:06:08.363264Z
asyncssh,pip,OSV Database,moderate,,,>=0,2.14.2,2023-12-18T19:21:45Z,,2024-12-07T05:40:31.605685Z
asyncssh,pip,OSV Database,unknown,CVE-2018-7749,,>=0,1.12.1,2018-03-12T19:29:00Z,,2023-11-08T04:00:23.443004Z
pytorch-lightning,pip,OSV Database,high,CVE-2021-4118,,>=0,1.6.0,2022-01-06T23:58:59Z,,2024-10-25T21:01:10.567601Z
pytorch-lightning,pip,OSV Database,critical,CVE-2024-8019,,>=0,2.4.0,2025-03-20T12:32:46Z,,2025-03-21T22:05:50.842138Z
pytorch-lightning,pip,OSV Database,high,CVE-2024-8020,,>=0,,2025-03-20T12:32:47Z,,2025-03-21T22:05:50.909650Z
pytorch-lightning,pip,OSV Database,critical,CVE-2022-0845,,>=0,1.6.0,2022-03-06T00:00:16Z,,2024-10-25T21:02:30.709968Z
pytorch-lightning,pip,OSV Database,unknown,CVE-2021-4118,,>=0,1.6.0,2021-12-23T18:15:00Z,,2025-10-09T08:20:44.345726Z
pytorch-lightning,pip,OSV Database,unknown,CVE-2022-0845,,>=0,1.6.0,2022-03-05T22:15:00Z,,2025-10-09T08:23:27.856856Z
ansible-core,pip,OSV Database,moderate,CVE-2024-9902,,>=0 >=2.15.0b1 >=2.16.0b1 >=2.17.0b1 >=2.18.0b1,2.14.18rc1,2024-11-06T12:31:32Z,,2025-11-04T17:18:24.883102Z
ansible-core,pip,OSV Database,moderate,CVE-2023-5764,,>=2.16.0 >=2.15.0 >=0,2.16.1,2023-12-13T00:30:37Z,,2024-09-16T21:21:58.520139Z
ansible-core,pip,OSV Database,low,CVE-2024-11079,,>=2.18.0b1 >=2.17.0b1 >=0,2.18.1rc1,2024-11-12T00:30:36Z,,2024-12-18T06:34:51.928054Z
ansible-core,pip,OSV Database,moderate,CVE-2024-0690,,>=0 >=2.16.0 >=2.15.0,2.14.14,2024-02-06T12:30:31Z,,2025-11-04T22:31:23.293710Z
ansible-core,pip,OSV Database,high,CVE-2024-8775,,>=2.17.0b1 >=0,2.17.6,2024-09-16T14:37:26Z,,2025-11-04T01:00:17.822354Z
ansible-core,pip,OSV Database,moderate,CVE-2023-4237,,>=2.8.0,,2023-10-04T15:30:35Z,,2024-02-16T08:30:57.285495Z
fabric,pip,OSV Database,moderate,CVE-2011-2185,,>=0,1.1.0,2022-05-17T05:40:10Z,,2024-12-02T05:55:03.215591Z
numexpr,pip,OSV Database,critical,CVE-2023-39631,,>=0,2.8.5,2023-09-01T18:30:41Z,,2025-02-20T23:01:00.348246Z
ansible,pip,OSV Database,high,CVE-2021-3583,,>=0 >=2.10.0a1 >=2.11.0a1,2.9.23rc1,2021-09-23T23:16:38Z,,2024-09-06T18:01:00.918391Z
ansible,pip,OSV Database,moderate,CVE-2020-10691,,>=2.9.0a1,2.9.7,2021-04-20T16:44:37Z,,2024-09-04T21:02:09.201617Z
ansible,pip,OSV Database,high,CVE-2017-7466,,>=0,2.2.3.0,2022-05-13T01:07:33Z,,2024-09-03T21:30:51.147699Z
ansible,pip,OSV Database,moderate,CVE-2019-14864,,>=2.7.0a1 >=2.8.0a1 >=2.9.0a1,2.7.15,2020-02-26T19:54:31Z,,2024-09-04T20:34:48.736459Z
ansible,pip,OSV Database,high,CVE-2018-10874,,>=0 >=2.5 >=2.6,2.4.6.0,2022-05-13T01:07:34Z,,2024-09-09T21:20:36.159737Z
ansible,pip,OSV Database,high,CVE-2014-2686,,>=0,1.5.4,2022-05-17T19:57:14Z,,2025-02-19T05:41:35.824236Z
ansible,pip,OSV Database,high,CVE-2014-3498,,>=0,1.6.6,2022-05-14T02:03:45Z,,2024-09-03T21:41:30.332279Z
ansible,pip,OSV Database,moderate,CVE-2021-3620,,>=0,2.9.27,2022-03-04T00:00:17Z,,2024-09-09T21:21:35.772869Z
ansible,pip,OSV Database,critical,CVE-2017-7550,,>=2.4.0.0 >=2.3.0.0,2.4.1.0,2022-05-13T01:06:04Z,,2024-09-04T20:21:24.723295Z
ansible,pip,OSV Database,moderate,CVE-2014-4658,,>=0,1.5.5,2022-05-17T19:57:32Z,,2025-02-17T05:38:05.942556Z
ansible,pip,OSV Database,high,CVE-2021-20228,,>=2.10.0a1 >=2.9.0a1 >=0,2.10.6rc1,2022-05-25T19:22:34Z,,2024-09-09T21:20:55.682080Z
ansible,pip,OSV Database,moderate,CVE-2014-4660,,>=0,1.5.5,2022-05-17T19:57:32Z,,2024-09-10T22:21:22.499909Z
ansible,pip,OSV Database,critical,CVE-2014-4967,,>=0,1.6.7,2022-05-17T19:57:30Z,,2024-09-10T22:21:41.677031Z
ansible,pip,OSV Database,moderate,CVE-2014-4659,,>=0,1.5.5,2022-05-17T19:57:32Z,,2024-09-10T22:20:58.354139Z
ansible,pip,OSV Database,critical,CVE-2014-4678,,>=0,1.6.4,2022-05-24T22:01:18Z,,2024-09-10T22:31:14.077390Z
ansible,pip,OSV Database,high,CVE-2019-14856,,>=2.8.0 >=2.7.0 >=2.6.0,2.8.6,2022-05-24T17:02:07Z,,2024-11-24T05:23:43.447688Z
ansible,pip,OSV Database,low,CVE-2019-3828,,>=0 >=2.6.0a1 >=2.7.0a1,2.5.15,2019-04-15T16:19:19Z,,2024-11-27T05:26:16.017948Z
ansible,pip,OSV Database,moderate,CVE-2020-10685,,>=2.7.0a1 >=2.8.0a1 >=2.9.0a1,2.7.17,2021-04-07T20:36:46Z,,2024-09-06T20:21:58.340579Z
ansible,pip,OSV Database,moderate,CVE-2020-14330,,>=0,2.10.0,2022-02-09T22:00:08Z,,2024-09-05T01:00:44.988159Z
ansible,pip,OSV Database,moderate,CVE-2020-1753,,>=2.7.0a1 >=2.8.0a1 >=2.9.0a1,2.7.18,2021-04-07T20:33:26Z,,2024-09-09T21:31:13.734920Z
ansible,pip,OSV Database,high,CVE-2020-1737,,>=2.8.0a1 >=2.9.0a1 >=0,2.8.9,2021-04-20T16:43:33Z,,2024-09-06T18:20:29.504213Z
ansible,pip,OSV Database,moderate,CVE-2021-20191,,>=2.9.0a1 >=0 >=2.10.0a1,2.9.18rc1,2021-06-01T21:38:33Z,,2024-09-10T22:06:37.487770Z
ansible,pip,OSV Database,low,CVE-2020-1739,,>=0 >=2.8.0a1 >=2.9.0a1,2.7.17,2021-04-07T20:30:44Z,,2024-09-06T18:00:45.936862Z
ansible,pip,OSV Database,critical,CVE-2013-2233,,>=0,1.2.1,2018-10-10T17:23:39Z,,2024-12-06T05:25:43.903837Z
ansible,pip,OSV Database,high,CVE-2016-8614,,>=0,2.2.0.0,2018-10-10T17:23:26Z,,2024-09-03T21:55:51.426752Z
ansible,pip,OSV Database,high,CVE-2022-3697,,>=2.5.0,7.0.0,2022-10-28T19:00:38Z,,2024-02-16T08:07:34.204086Z
ansible,pip,OSV Database,high,CVE-2019-10206,,>=2.8.0 >=2.7.0 >=2.6.0,2.8.4,2022-05-24T17:01:46Z,,2024-11-25T05:23:22.828959Z
ansible,pip,OSV Database,moderate,CVE-2020-25635,,>=0,2.10.1,2025-10-31T17:31:57Z,,2025-10-31T19:27:23.653384Z
ansible,pip,OSV Database,low,CVE-2020-1738,,>=0 >=2.8.0a1 >=2.9.0a1,,2022-02-09T22:00:04Z,,2024-09-06T18:21:19.557110Z
ansible,pip,OSV Database,high,CVE-2018-10875,,>=0 >=2.5.0a1 >=2.6.0a1,2.4.6.0,2022-05-13T01:07:35Z,,2024-09-05T00:55:46.930897Z
ansible,pip,OSV Database,moderate,CVE-2021-20180,,>=2.8.0a1 >=2.9.0b1,2.8.19,2022-03-17T00:00:44Z,,2023-11-08T04:04:34.858726Z
ansible,pip,OSV Database,low,CVE-2013-4259,,>=0,1.2.3,2022-05-14T02:03:36Z,,2024-09-04T20:05:01.052910Z
ansible,pip,OSV Database,high,CVE-2019-14905,,>=2.7.0a1 >=2.8.0a1 >=2.9.0a1,2.7.16,2021-04-20T16:44:49Z,,2024-11-25T05:25:15.851785Z
ansible,pip,OSV Database,low,CVE-2020-1733,,>=0 >=2.8.0a1 >=2.9.0a1,2.7.17,2021-04-20T16:46:12Z,,2024-11-27T05:26:28.905460Z
ansible,pip,OSV Database,moderate,CVE-2020-1735,,>=2.7.0a1 >=2.8.0a1 >=2.9.0a1,2.7.18,2021-04-07T20:35:24Z,,2024-09-09T21:31:34.410477Z
ansible,pip,OSV Database,moderate,CVE-2019-10156,,>=0 >=2.7.0a1 >=2.8.0a1,2.6.18,2019-07-31T04:22:49Z,,2024-09-04T21:02:06.281445Z
ansible,pip,OSV Database,high,CVE-2019-14904,,>=0 >=2.8.0a1 >=2.9.0a1,2.7.16,2021-04-20T16:44:22Z,,2024-09-06T20:21:41.972450Z
ansible,pip,OSV Database,high,CVE-2020-1734,,>=2.10.0a1 >=2.9.0a1 >=0,2.10.0rc1,2022-02-09T00:11:19Z,,2024-09-10T22:30:52.559547Z
ansible,pip,OSV Database,moderate,CVE-2019-14858,,>=2.9.0a1 >=2.8.0a1 >=2.7.0a1 >=2.0,2.9.0rc4,2022-05-24T16:58:43Z,,2024-09-10T22:06:17.528452Z
ansible,pip,OSV Database,high,CVE-2018-16837,,>=2.7.0a1 >=2.6.0a1 >=0,2.7.1,2022-05-13T01:50:27Z,,2024-09-04T19:31:23.827971Z
ansible,pip,OSV Database,moderate,CVE-2020-1746,,>=2.8.0a1 >=2.9.0a1 >=2.7.0a1,2.8.11,2021-04-20T16:43:53Z,,2024-09-11T17:01:51.876634Z
ansible,pip,OSV Database,high,CVE-2018-16876,,>=0 >=2.6.0a1 >=2.7.0a1,2.5.14,2022-05-13T01:07:34Z,,2024-11-21T05:23:38.377915Z
ansible,pip,OSV Database,moderate,CVE-2020-14332,,>=0 >=2.9.0a1 >=2.10.0a1,2.8.14,2022-02-09T21:59:39Z,,2024-09-05T01:10:47.486557Z
ansible,pip,OSV Database,critical,CVE-2016-8628,,>=0,2.2.0.0,2018-10-10T17:23:14Z,,2024-09-04T19:21:36.125345Z
ansible,pip,OSV Database,moderate,CVE-2023-5115,,>=0,8.5.0,2023-12-28T21:30:37Z,,2024-12-06T18:22:27.539487Z
ansible,pip,OSV Database,high,CVE-2018-10855,,>=2.5.0a1 >=2.4.0.0,2.5.5,2018-10-10T17:23:20Z,,2024-11-25T05:25:52.519043Z
ansible,pip,OSV Database,moderate,CVE-2020-14365,,>=2.8.0a1 >=2.9.0a1,2.8.15,2021-04-20T16:44:07Z,,2024-11-27T05:25:26.969306Z
ansible,pip,OSV Database,critical,CVE-2016-9587,,>=0 >=2.2.0.0,2.1.4.0,2018-10-10T17:22:53Z,,2024-11-25T05:23:01.633323Z
ansible,pip,OSV Database,moderate,CVE-2020-10684,,>=2.7.0a1 >=2.8.0a1 >=2.9.0a1,2.7.17,2021-04-07T20:37:06Z,,2024-11-27T06:12:03.552043Z
ansible,pip,OSV Database,high,CVE-2019-10217,,>=2.8.0a1,2.8.4,2021-10-12T16:31:59Z,,2024-11-25T05:39:33.038200Z
